pflanzen_id,deutscher_name,facet,canonical,ist_stil
KR000095,Schafgarbe,kombiniert_mit,Gurke,
KR000095,Schafgarbe,kombiniert_mit,Kartoffel,
KR000095,Schafgarbe,kombiniert_mit,Frischkäse,
KR000095,Schafgarbe,kombiniert_mit,Dill,
KR000096,Löwenzahn,laenderkueche,französisch,0
KR000096,Löwenzahn,laenderkueche,italienisch,0
KR000096,Löwenzahn,laenderkueche,mitteleuropäisch,0
KR000096,Löwenzahn,passt_zu,Salat,
KR000096,Löwenzahn,passt_zu,Pesto,
KR000096,Löwenzahn,passt_zu,Quark,
KR000096,Löwenzahn,passt_zu,Kartoffel,
KR000096,Löwenzahn,passt_zu,Suppe,
KR000096,Löwenzahn,passt_zu,Wildkräuterküche,
KR000096,Löwenzahn,kombiniert_mit,Speck,
KR000096,Löwenzahn,kombiniert_mit,Ei,
KR000096,Löwenzahn,kombiniert_mit,Kartoffel,
KR000096,Löwenzahn,kombiniert_mit,Senfdressing,
KR000097,Brennnessel,laenderkueche,mitteleuropäisch,0
KR000097,Brennnessel,laenderkueche,alpenländisch,0
KR000097,Brennnessel,passt_zu,Spinatgerichte,
KR000097,Brennnessel,passt_zu,Suppe,
KR000097,Brennnessel,passt_zu,Quiche,
KR000097,Brennnessel,passt_zu,Pesto,
KR000097,Brennnessel,passt_zu,Kartoffel,
KR000097,Brennnessel,passt_zu,Wildkräuterfüllungen,
KR000097,Brennnessel,kombiniert_mit,Kartoffel,
KR000097,Brennnessel,kombiniert_mit,Muskat,
KR000097,Brennnessel,kombiniert_mit,Ei,
KR000097,Brennnessel,kombiniert_mit,Feta,
KR000098,Kleine Brennnessel,laenderkueche,mitteleuropäisch,0
KR000098,Kleine Brennnessel,passt_zu,Wildkräutergerichte,
KR000098,Kleine Brennnessel,passt_zu,Suppe,
KR000098,Kleine Brennnessel,passt_zu,Spinatgerichte,
KR000098,Kleine Brennnessel,passt_zu,Kräuterquark,
KR000098,Kleine Brennnessel,kombiniert_mit,Kartoffel,
KR000098,Kleine Brennnessel,kombiniert_mit,Ei,
KR000098,Kleine Brennnessel,kombiniert_mit,Muskat,
KR000098,Kleine Brennnessel,kombiniert_mit,Frischkäse,
KR000099,Giersch,laenderkueche,mitteleuropäisch,0
KR000099,Giersch,passt_zu,Kartoffel,
KR000099,Giersch,passt_zu,Spinatgerichte,
KR000099,Giersch,passt_zu,Frischkäse,
KR000099,Giersch,passt_zu,Ei,
KR000099,Giersch,kombiniert_mit,Kartoffel,
KR000099,Giersch,kombiniert_mit,Ei,
KR000099,Giersch,kombiniert_mit,Sauerrahm,
KR000099,Giersch,kombiniert_mit,Muskat,
KR000100,Vogelmiere,laenderkueche,mitteleuropäisch,0
KR000100,Vogelmiere,passt_zu,Salat,
KR000100,Vogelmiere,passt_zu,Kräuterquark,
KR000100,Vogelmiere,passt_zu,Pesto,
KR000100,Vogelmiere,passt_zu,grüne Smoothies,
KR000100,Vogelmiere,kombiniert_mit,Quark,
KR000100,Vogelmiere,kombiniert_mit,Ei,
KR000100,Vogelmiere,kombiniert_mit,Kartoffel,
KR000100,Vogelmiere,kombiniert_mit,Radieschen,
KR000101,Gundermann,laenderkueche,mitteleuropäisch,0
KR000101,Gundermann,passt_zu,Kartoffel,
KR000101,Gundermann,passt_zu,Frischkäse,
KR000101,Gundermann,passt_zu,Kräuterquark,
KR000101,Gundermann,passt_zu,Wildkräutersalat,
KR000101,Gundermann,kombiniert_mit,Kartoffel,
KR000101,Gundermann,kombiniert_mit,Frischkäse,
KR000101,Gundermann,kombiniert_mit,Schokolade,
KR000101,Gundermann,kombiniert_mit,Wildkräutersalat,
KR000102,Spitzwegerich,laenderkueche,mitteleuropäisch,0
KR000102,Spitzwegerich,passt_zu,Wildkräutersalat,
KR000102,Spitzwegerich,passt_zu,Kräuterquark,
KR000102,Spitzwegerich,passt_zu,Suppe,
KR000102,Spitzwegerich,passt_zu,Gemüsefüllungen,
KR000102,Spitzwegerich,passt_zu,Tee,
KR000102,Spitzwegerich,passt_zu,Kräutermischungen,
KR000102,Spitzwegerich,kombiniert_mit,Quark,
KR000102,Spitzwegerich,kombiniert_mit,Kartoffel,
KR000102,Spitzwegerich,kombiniert_mit,Honig,
KR000102,Spitzwegerich,kombiniert_mit,Zitrone,
KR000103,Breitwegerich,laenderkueche,mitteleuropäisch,0
KR000103,Breitwegerich,passt_zu,Wildkräutersuppen,
KR000103,Breitwegerich,passt_zu,Kräuterquark,
KR000103,Breitwegerich,passt_zu,Salat,
KR000103,Breitwegerich,passt_zu,Pfannkuchenfüllungen,
KR000103,Breitwegerich,kombiniert_mit,Kartoffel,
KR000103,Breitwegerich,kombiniert_mit,Ei,
KR000103,Breitwegerich,kombiniert_mit,Frischkäse,
KR000103,Breitwegerich,kombiniert_mit,Zwiebel,
KR000104,Wiesenlabkraut,laenderkueche,mitteleuropäisch,0
KR000104,Wiesenlabkraut,passt_zu,Wildkräutersalate,
KR000104,Wiesenlabkraut,passt_zu,Kräuterquark,
KR000104,Wiesenlabkraut,passt_zu,Gemüsepfannen,
KR000104,Wiesenlabkraut,passt_zu,Suppe,
KR000104,Wiesenlabkraut,kombiniert_mit,Quark,
KR000104,Wiesenlabkraut,kombiniert_mit,Kartoffel,
KR000104,Wiesenlabkraut,kombiniert_mit,Gurke,
KR000104,Wiesenlabkraut,kombiniert_mit,Zitrone,
KR000105,Klettenlabkraut,laenderkueche,mitteleuropäisch,0
KR000105,Klettenlabkraut,passt_zu,Wildkräutersuppen,
KR000105,Klettenlabkraut,passt_zu,gedünstetes Gemüse,
KR000105,Klettenlabkraut,passt_zu,Brühen,
KR000105,Klettenlabkraut,passt_zu,Kräuterfüllungen,
KR000105,Klettenlabkraut,kombiniert_mit,Kartoffel,
KR000105,Klettenlabkraut,kombiniert_mit,Zwiebel,
KR000105,Klettenlabkraut,kombiniert_mit,Brühe,
KR000105,Klettenlabkraut,kombiniert_mit,Frischkäse,
KR000106,Hirtentäschel,laenderkueche,mitteleuropäisch,0
KR000106,Hirtentäschel,laenderkueche,chinesisch,0
KR000106,Hirtentäschel,passt_zu,Wildkräutersalat,
KR000106,Hirtentäschel,passt_zu,Quark,
KR000106,Hirtentäschel,passt_zu,Gemüsepfannen,
KR000106,Hirtentäschel,passt_zu,Samen als Gewürz,
KR000106,Hirtentäschel,kombiniert_mit,Ei,
KR000106,Hirtentäschel,kombiniert_mit,Kartoffel,
KR000106,Hirtentäschel,kombiniert_mit,Reis,
KR000106,Hirtentäschel,kombiniert_mit,Sojasauce,
KR000107,Barbarakraut,laenderkueche,mitteleuropäisch,0
KR000107,Barbarakraut,passt_zu,Salat,
KR000107,Barbarakraut,passt_zu,Kräuterbutter,
KR000107,Barbarakraut,passt_zu,Sandwiches,
KR000107,Barbarakraut,passt_zu,Kartoffelgerichte,
KR000107,Barbarakraut,kombiniert_mit,Kartoffel,
KR000107,Barbarakraut,kombiniert_mit,Ei,
KR000107,Barbarakraut,kombiniert_mit,Senf,
KR000107,Barbarakraut,kombiniert_mit,Frischkäse,
KR000108,Wiesenschaumkraut,laenderkueche,mitteleuropäisch,0
KR000108,Wiesenschaumkraut,passt_zu,Ei,
KR000108,Wiesenschaumkraut,passt_zu,Kartoffel,
KR000108,Wiesenschaumkraut,passt_zu,Quark,
KR000108,Wiesenschaumkraut,passt_zu,Blattsalate,
KR000108,Wiesenschaumkraut,kombiniert_mit,Ei,
KR000108,Wiesenschaumkraut,kombiniert_mit,Kartoffel,
KR000108,Wiesenschaumkraut,kombiniert_mit,Quark,
KR000108,Wiesenschaumkraut,kombiniert_mit,Radieschen,
KR000109,Schaumkraut,laenderkueche,mitteleuropäisch,0
KR000109,Schaumkraut,passt_zu,Ei,
KR000109,Schaumkraut,passt_zu,Kartoffel,
KR000109,Schaumkraut,passt_zu,Quark,
KR000109,Schaumkraut,passt_zu,Wildkräutersalat,
KR000109,Schaumkraut,kombiniert_mit,Ei,
KR000109,Schaumkraut,kombiniert_mit,Kartoffel,
KR000109,Schaumkraut,kombiniert_mit,Quark,
KR000109,Schaumkraut,kombiniert_mit,Frischkäse,
KR000110,Huflattich,laenderkueche,mitteleuropäisch,0
KR000110,Huflattich,passt_zu,Kräuterteemischungen,
KR000110,Huflattich,passt_zu,Honig,
KR000110,Huflattich,passt_zu,Zitrone,
KR000110,Huflattich,passt_zu,Sirup,
KR000110,Huflattich,kombiniert_mit,Honig,
KR000110,Huflattich,kombiniert_mit,Zitrone,
KR000110,Huflattich,kombiniert_mit,Kräutertee,
KR000110,Huflattich,kombiniert_mit,Sirup,
KR000111,Wilde Möhre,laenderkueche,mitteleuropäisch,0
KR000111,Wilde Möhre,passt_zu,Suppe,
KR000111,Wilde Möhre,passt_zu,Wurzelgemüse,
KR000111,Wilde Möhre,passt_zu,Samen als Gewürz,
KR000111,Wilde Möhre,passt_zu,Gemüsebrühen,
KR000111,Wilde Möhre,kombiniert_mit,Suppengemüse,
KR000111,Wilde Möhre,kombiniert_mit,Honig,
KR000111,Wilde Möhre,kombiniert_mit,Kreuzkümmel,
KR000111,Wilde Möhre,kombiniert_mit,Kartoffel,
KR000112,Wiesen-Bärenklau,laenderkueche,osteuropäisch,0
KR000112,Wiesen-Bärenklau,laenderkueche,mitteleuropäisch,0
KR000112,Wiesen-Bärenklau,passt_zu,Wildkräuterfüllungen,
KR000112,Wiesen-Bärenklau,passt_zu,Suppe,
KR000112,Wiesen-Bärenklau,passt_zu,Kartoffelgerichte,
KR000112,Wiesen-Bärenklau,passt_zu,Gemüsepfannen,
KR000112,Wiesen-Bärenklau,kombiniert_mit,Kartoffel,
KR000112,Wiesen-Bärenklau,kombiniert_mit,Ei,
KR000112,Wiesen-Bärenklau,kombiniert_mit,Sauerrahm,
KR000112,Wiesen-Bärenklau,kombiniert_mit,Muskat,
KR000113,Sauerklee,laenderkueche,mitteleuropäisch,0
KR000113,Sauerklee,passt_zu,Salat,
KR000113,Sauerklee,passt_zu,Kräuterquark,
KR000113,Sauerklee,passt_zu,Fisch,
KR000113,Sauerklee,passt_zu,Frühlingssuppen,
KR000113,Sauerklee,kombiniert_mit,Fisch,
KR000113,Sauerklee,kombiniert_mit,Gurke,
KR000113,Sauerklee,kombiniert_mit,Kartoffel,
KR000113,Sauerklee,kombiniert_mit,Frischkäse,
KR000114,Franzosenkraut,laenderkueche,südamerikanisch,0
KR000114,Franzosenkraut,laenderkueche,ostafrikanisch,0
KR000114,Franzosenkraut,laenderkueche,mitteleuropäisch,0
KR000114,Franzosenkraut,passt_zu,Salat,
KR000114,Franzosenkraut,passt_zu,Gemüsepfannen,
KR000114,Franzosenkraut,passt_zu,Omeletts,
KR000114,Franzosenkraut,passt_zu,Kräuterquark,
KR000114,Franzosenkraut,kombiniert_mit,Ei,
KR000114,Franzosenkraut,kombiniert_mit,Kartoffel,
KR000114,Franzosenkraut,kombiniert_mit,Tomate,
KR000114,Franzosenkraut,kombiniert_mit,Reis,
KR000115,Behaartes Knopfkraut,laenderkueche,lateinamerikanisch,0
KR000115,Behaartes Knopfkraut,laenderkueche,ostafrikanisch,0
KR000115,Behaartes Knopfkraut,laenderkueche,international/modern,1
KR000115,Behaartes Knopfkraut,passt_zu,Salat,
KR000115,Behaartes Knopfkraut,passt_zu,Gemüsepfannen,
KR000115,Behaartes Knopfkraut,passt_zu,Suppe,
KR000115,Behaartes Knopfkraut,passt_zu,Kräuterbutter,
KR000115,Behaartes Knopfkraut,kombiniert_mit,Ei,
KR000115,Behaartes Knopfkraut,kombiniert_mit,Kartoffel,
KR000115,Behaartes Knopfkraut,kombiniert_mit,Reis,
KR000115,Behaartes Knopfkraut,kombiniert_mit,Chili,
KR000116,Guter Heinrich,laenderkueche,alpenländisch,0
KR000116,Guter Heinrich,laenderkueche,mitteleuropäisch,0
KR000116,Guter Heinrich,passt_zu,Spinatgerichte,
KR000116,Guter Heinrich,passt_zu,Quiches,
KR000116,Guter Heinrich,passt_zu,Suppe,
KR000116,Guter Heinrich,passt_zu,Kartoffelgerichte,
KR000116,Guter Heinrich,kombiniert_mit,Kartoffel,
KR000116,Guter Heinrich,kombiniert_mit,Ei,
KR000116,Guter Heinrich,kombiniert_mit,Muskat,
KR000116,Guter Heinrich,kombiniert_mit,Käse,
KR000117,Melde,laenderkueche,mitteleuropäisch,0
KR000117,Melde,laenderkueche,mediterran,0
KR000117,Melde,passt_zu,Feta,
KR000117,Melde,passt_zu,Knoblauch,
KR000117,Melde,passt_zu,Zitrone,
KR000117,Melde,passt_zu,Ei,
KR000117,Melde,passt_zu,Kartoffel,
KR000117,Melde,kombiniert_mit,Zwiebel,
KR000117,Melde,kombiniert_mit,Muskat,
KR000117,Melde,kombiniert_mit,Sauerampfer,
KR000117,Melde,kombiniert_mit,Dill,
KR000118,Baumspinat,laenderkueche,mitteleuropäisch,0
KR000118,Baumspinat,laenderkueche,international/modern,1
KR000118,Baumspinat,passt_zu,Knoblauch,
KR000118,Baumspinat,passt_zu,Zitrone,
KR000118,Baumspinat,passt_zu,Kartoffel,
KR000118,Baumspinat,passt_zu,Feta,
KR000118,Baumspinat,passt_zu,Ei,
KR000118,Baumspinat,kombiniert_mit,Zwiebel,
KR000118,Baumspinat,kombiniert_mit,Muskat,
KR000118,Baumspinat,kombiniert_mit,Dill,
KR000118,Baumspinat,kombiniert_mit,Chili,
KR000119,Weißer Gänsefuß,laenderkueche,indisch,0
KR000119,Weißer Gänsefuß,laenderkueche,mexikanisch,0
KR000119,Weißer Gänsefuß,laenderkueche,mitteleuropäisch,0
KR000119,Weißer Gänsefuß,passt_zu,Spinatgerichte,
KR000119,Weißer Gänsefuß,passt_zu,Suppe,
KR000119,Weißer Gänsefuß,passt_zu,Curry,
KR000119,Weißer Gänsefuß,passt_zu,Pfannengerichte,
KR000119,Weißer Gänsefuß,kombiniert_mit,Kartoffel,
KR000119,Weißer Gänsefuß,kombiniert_mit,Linse,
KR000119,Weißer Gänsefuß,kombiniert_mit,Knoblauch,
KR000119,Weißer Gänsefuß,kombiniert_mit,Muskat,
KR000120,Wiesenknopf,laenderkueche,deutsch,0
KR000120,Wiesenknopf,laenderkueche,französisch,0
KR000120,Wiesenknopf,laenderkueche,mitteleuropäisch,0
KR000120,Wiesenknopf,passt_zu,Gurken,
KR000120,Wiesenknopf,passt_zu,Kartoffelsalat,
KR000120,Wiesenknopf,passt_zu,Quark,
KR000120,Wiesenknopf,passt_zu,Kräuteressig,
KR000120,Wiesenknopf,kombiniert_mit,Gurke,
KR000120,Wiesenknopf,kombiniert_mit,Kartoffelsalat,
KR000120,Wiesenknopf,kombiniert_mit,Quark,
KR000120,Wiesenknopf,kombiniert_mit,Essig,
KR000121,Nachtkerze,laenderkueche,mitteleuropäisch,0
KR000121,Nachtkerze,passt_zu,Wurzelgemüse,
KR000121,Nachtkerze,passt_zu,Suppe,
KR000121,Nachtkerze,passt_zu,Blütenknospen in Essig,
KR000121,Nachtkerze,passt_zu,Salat,
KR000121,Nachtkerze,kombiniert_mit,Kartoffel,
KR000121,Nachtkerze,kombiniert_mit,Wurzelgemüse,
KR000121,Nachtkerze,kombiniert_mit,Essig,
KR000121,Nachtkerze,kombiniert_mit,Honig,
KR000122,Wilde Malve,laenderkueche,mitteleuropäisch,0
KR000122,Wilde Malve,laenderkueche,nordafrikanisch,0
KR000122,Wilde Malve,passt_zu,Suppe,
KR000122,Wilde Malve,passt_zu,Wildkräutersalate,
KR000122,Wilde Malve,passt_zu,Kräuterquark,
KR000122,Wilde Malve,passt_zu,Blüten als Dekor,
KR000122,Wilde Malve,kombiniert_mit,Zitrone,
KR000122,Wilde Malve,kombiniert_mit,Honig,
KR000122,Wilde Malve,kombiniert_mit,Frischkäse,
KR000122,Wilde Malve,kombiniert_mit,Blattsalat,
KR000123,Waldmeister,laenderkueche,deutsch,0
KR000123,Waldmeister,laenderkueche,österreichisch,0
KR000123,Waldmeister,laenderkueche,mitteleuropäisch,0
KR000123,Waldmeister,passt_zu,Milchdesserts,
KR000123,Waldmeister,passt_zu,Erdbeeren,
KR000123,Waldmeister,passt_zu,Bowle,
KR000123,Waldmeister,passt_zu,Sirup,
KR000123,Waldmeister,kombiniert_mit,Erdbeeren,
KR000123,Waldmeister,kombiniert_mit,Sahne,
KR000123,Waldmeister,kombiniert_mit,Weißwein,
KR000123,Waldmeister,kombiniert_mit,Zitrone,
KR000124,Spinat,laenderkueche,europäisch,0
KR000124,Spinat,laenderkueche,indisch,0
KR000124,Spinat,laenderkueche,nahöstlich,0
KR000124,Spinat,passt_zu,Sahne,
KR000124,Spinat,passt_zu,Knoblauch,
KR000124,Spinat,passt_zu,Ei,
KR000124,Spinat,passt_zu,Kartoffel,
KR000124,Spinat,passt_zu,Feta,
KR000124,Spinat,passt_zu,Muskat,
KR000124,Spinat,kombiniert_mit,Knoblauch,
KR000124,Spinat,kombiniert_mit,Zwiebel,
KR000124,Spinat,kombiniert_mit,Sauerampfer,
KR000125,Mangold,laenderkueche,mediterran,0
KR000125,Mangold,laenderkueche,nahöstlich,0
KR000125,Mangold,laenderkueche,mitteleuropäisch,0
KR000125,Mangold,passt_zu,Knoblauch,
KR000125,Mangold,passt_zu,Zitrone,
KR000125,Mangold,passt_zu,Feta,
KR000125,Mangold,passt_zu,Tomate,
KR000125,Mangold,passt_zu,Sahne,
KR000125,Mangold,passt_zu,Pinienkerne,
KR000125,Mangold,kombiniert_mit,Knoblauch,
KR000125,Mangold,kombiniert_mit,Zitrone,
KR000125,Mangold,kombiniert_mit,Muskat,
KR000125,Mangold,kombiniert_mit,Feta,
KR000126,Rote Bete,laenderkueche,osteuropäisch,0
KR000126,Rote Bete,laenderkueche,mitteleuropäisch,0
KR000126,Rote Bete,laenderkueche,europäisch,0
KR000126,Rote Bete,passt_zu,Ziegenkäse,
KR000126,Rote Bete,passt_zu,Apfel,
KR000126,Rote Bete,passt_zu,Meerrettich,
KR000126,Rote Bete,passt_zu,Walnuss,
KR000126,Rote Bete,passt_zu,Dill,
KR000126,Rote Bete,passt_zu,Orange,
KR000126,Rote Bete,kombiniert_mit,Zwiebel,
KR000126,Rote Bete,kombiniert_mit,Dill,
KR000126,Rote Bete,kombiniert_mit,Thymian,
KR000127,Zuckerwurzel,laenderkueche,mitteleuropäisch,0
KR000127,Zuckerwurzel,laenderkueche,französisch,0
KR000127,Zuckerwurzel,passt_zu,Butter,
KR000127,Zuckerwurzel,passt_zu,Sahne,
KR000127,Zuckerwurzel,passt_zu,Haselnuss,
KR000127,Zuckerwurzel,passt_zu,Petersilie,
KR000127,Zuckerwurzel,passt_zu,Kartoffel,
KR000127,Zuckerwurzel,kombiniert_mit,Kerbel,
KR000127,Zuckerwurzel,kombiniert_mit,Muskat,
KR000127,Zuckerwurzel,kombiniert_mit,Zitrone,
KR000127,Zuckerwurzel,kombiniert_mit,Schalotte,
KR000128,Feldsalat,laenderkueche,mitteleuropäisch,0
KR000128,Feldsalat,laenderkueche,französisch,0
KR000128,Feldsalat,passt_zu,Apfel,
KR000128,Feldsalat,passt_zu,Birne,
KR000128,Feldsalat,passt_zu,Speck,
KR000128,Feldsalat,passt_zu,Walnuss,
KR000128,Feldsalat,passt_zu,Kartoffel,
KR000128,Feldsalat,passt_zu,Ei,
KR000128,Feldsalat,kombiniert_mit,Schnittlauch,
KR000128,Feldsalat,kombiniert_mit,Petersilie,
KR000129,Kopfsalat,laenderkueche,mitteleuropäisch,0
KR000129,Kopfsalat,laenderkueche,französisch,0
KR000129,Kopfsalat,laenderkueche,nordamerikanisch,0
KR000129,Kopfsalat,passt_zu,Gurke,
KR000129,Kopfsalat,passt_zu,Tomate,
KR000129,Kopfsalat,passt_zu,Radieschen,
KR000129,Kopfsalat,passt_zu,Kräuterdressing,
KR000129,Kopfsalat,passt_zu,Ei,
KR000129,Kopfsalat,kombiniert_mit,Schnittlauch,
KR000129,Kopfsalat,kombiniert_mit,Petersilie,
KR000129,Kopfsalat,kombiniert_mit,Dill,
KR000130,Römersalat,laenderkueche,mediterran,0
KR000130,Römersalat,laenderkueche,nordamerikanisch,0
KR000130,Römersalat,passt_zu,Parmesan,
KR000130,Römersalat,passt_zu,Ei,
KR000130,Römersalat,passt_zu,Sardelle,
KR000130,Römersalat,passt_zu,Huhn,
KR000130,Römersalat,passt_zu,Croutons,
KR000130,Römersalat,passt_zu,Zitrone,
KR000130,Römersalat,kombiniert_mit,Schnittlauch,
KR000130,Römersalat,kombiniert_mit,Petersilie,
KR000130,Römersalat,kombiniert_mit,Dill,
KR000131,Eichblattsalat,laenderkueche,französisch,0
KR000131,Eichblattsalat,laenderkueche,mitteleuropäisch,0
KR000131,Eichblattsalat,laenderkueche,international/modern,1
KR000131,Eichblattsalat,passt_zu,Tomate,
KR000131,Eichblattsalat,passt_zu,Gurke,
KR000131,Eichblattsalat,passt_zu,Walnuss,
KR000131,Eichblattsalat,passt_zu,Ziegenkäse,
KR000131,Eichblattsalat,passt_zu,Kräuterdressing,
KR000131,Eichblattsalat,kombiniert_mit,Schnittlauch,
KR000131,Eichblattsalat,kombiniert_mit,Petersilie,
KR000131,Eichblattsalat,kombiniert_mit,Dill,
KR000132,Endivie,laenderkueche,französisch,0
KR000132,Endivie,laenderkueche,italienisch,0
KR000132,Endivie,laenderkueche,mitteleuropäisch,0
KR000132,Endivie,passt_zu,Kartoffel,
KR000132,Endivie,passt_zu,Speck,
KR000132,Endivie,passt_zu,Walnuss,
KR000132,Endivie,passt_zu,Orange,
KR000132,Endivie,passt_zu,Senfdressing,
KR000132,Endivie,kombiniert_mit,Schnittlauch,
KR000132,Endivie,kombiniert_mit,Petersilie,
KR000132,Endivie,kombiniert_mit,Knoblauch,
KR000133,Frisée,laenderkueche,französisch,0
KR000133,Frisée,laenderkueche,belgisch,0
KR000133,Frisée,laenderkueche,mitteleuropäisch,0
KR000133,Frisée,passt_zu,Speck,
KR000133,Frisée,passt_zu,Ei,
KR000133,Frisée,passt_zu,Walnuss,
KR000133,Frisée,passt_zu,Senfdressing,
KR000133,Frisée,passt_zu,Croutons,
KR000133,Frisée,kombiniert_mit,Estragon,
KR000133,Frisée,kombiniert_mit,Schnittlauch,
KR000133,Frisée,kombiniert_mit,Petersilie,
KR000133,Frisée,kombiniert_mit,Schalotte,
KR000134,Chicorée,laenderkueche,belgisch,0
KR000134,Chicorée,laenderkueche,französisch,0
KR000134,Chicorée,laenderkueche,mitteleuropäisch,0
KR000134,Chicorée,passt_zu,Orange,
KR000134,Chicorée,passt_zu,Schinken,
KR000134,Chicorée,passt_zu,Käse,
KR000134,Chicorée,passt_zu,Walnuss,
KR000134,Chicorée,passt_zu,Honig,
KR000134,Chicorée,kombiniert_mit,Estragon,
KR000134,Chicorée,kombiniert_mit,Petersilie,
KR000134,Chicorée,kombiniert_mit,Senf,
KR000134,Chicorée,kombiniert_mit,Zitrone,
KR000135,Radicchio,laenderkueche,italienisch,0
KR000135,Radicchio,passt_zu,Balsamico,
KR000135,Radicchio,passt_zu,Orange,
KR000135,Radicchio,passt_zu,Gorgonzola,
KR000135,Radicchio,passt_zu,Walnuss,
KR000135,Radicchio,passt_zu,Risotto,
KR000135,Radicchio,kombiniert_mit,Petersilie,
KR000135,Radicchio,kombiniert_mit,Thymian,
KR000135,Radicchio,kombiniert_mit,Knoblauch,
KR000136,Zuckerhut,laenderkueche,italienisch,0
KR000136,Zuckerhut,laenderkueche,schweizerisch,0
KR000136,Zuckerhut,laenderkueche,mitteleuropäisch,0
KR000136,Zuckerhut,passt_zu,Apfel,
KR000136,Zuckerhut,passt_zu,Speck,
KR000136,Zuckerhut,passt_zu,Kartoffel,
KR000136,Zuckerhut,passt_zu,Senfdressing,
KR000136,Zuckerhut,passt_zu,Walnuss,
KR000136,Zuckerhut,kombiniert_mit,Schnittlauch,
KR000136,Zuckerhut,kombiniert_mit,Petersilie,
KR000136,Zuckerhut,kombiniert_mit,Schalotte,
KR000136,Zuckerhut,kombiniert_mit,Kümmel,
KR000137,Catalogna,laenderkueche,italienisch,0
KR000137,Catalogna,laenderkueche,historisch europäisch,0
KR000137,Catalogna,laenderkueche,mediterran,0
KR000137,Catalogna,passt_zu,Knoblauch,
KR000137,Catalogna,passt_zu,Chili,
KR000137,Catalogna,passt_zu,Zitrone,
KR000137,Catalogna,passt_zu,Sardellen,
KR000137,Catalogna,passt_zu,Bohnen,
KR000137,Catalogna,kombiniert_mit,Petersilie,
KR000137,Catalogna,kombiniert_mit,Olivenöl,
KR000137,Catalogna,kombiniert_mit,Kapern,
KR000137,Catalogna,kombiniert_mit,Pecorino,
KR000138,Portulakröschen,laenderkueche,international/modern,1
KR000138,Portulakröschen,passt_zu,Salat,
KR000138,Portulakröschen,passt_zu,essbare Blütendekoration,
KR000138,Portulakröschen,passt_zu,sommerliche Desserts,
KR000138,Portulakröschen,passt_zu,Kräuterbutter,
KR000138,Portulakröschen,kombiniert_mit,Frischkäse,
KR000138,Portulakröschen,kombiniert_mit,Blattsalat,
KR000138,Portulakröschen,kombiniert_mit,Zitrone,
KR000138,Portulakröschen,kombiniert_mit,Sommergemüse,
KR000139,Neuseeländer Spinat,laenderkueche,ozeanisch,0
KR000139,Neuseeländer Spinat,laenderkueche,ozeanisch,0
KR000139,Neuseeländer Spinat,laenderkueche,international/modern,1
KR000139,Neuseeländer Spinat,passt_zu,Knoblauch,
KR000139,Neuseeländer Spinat,passt_zu,Zitrone,
KR000139,Neuseeländer Spinat,passt_zu,Butter,
KR000139,Neuseeländer Spinat,passt_zu,Fisch,
KR000139,Neuseeländer Spinat,passt_zu,Kartoffel,
KR000139,Neuseeländer Spinat,kombiniert_mit,Zwiebel,
KR000139,Neuseeländer Spinat,kombiniert_mit,Muskat,
KR000139,Neuseeländer Spinat,kombiniert_mit,Dill,
KR000139,Neuseeländer Spinat,kombiniert_mit,Petersilie,
KR000140,Malabarspinat,laenderkueche,indisch,0
KR000140,Malabarspinat,laenderkueche,indisch,0
KR000140,Malabarspinat,laenderkueche,südostasiatisch,0
KR000140,Malabarspinat,passt_zu,Knoblauch,
KR000140,Malabarspinat,passt_zu,Chili,
KR000140,Malabarspinat,passt_zu,Kokosmilch,
KR000140,Malabarspinat,passt_zu,Linse,
KR000140,Malabarspinat,passt_zu,Tomate,
KR000140,Malabarspinat,kombiniert_mit,Ingwer,
KR000140,Malabarspinat,kombiniert_mit,Kreuzkümmel,
KR000140,Malabarspinat,kombiniert_mit,Koriander,
KR000140,Malabarspinat,kombiniert_mit,Zwiebel,
KR000141,Eiskraut,laenderkueche,südafrikanisch,0
KR000141,Eiskraut,laenderkueche,international/modern,1
KR000141,Eiskraut,laenderkueche,mediterran,0
KR000141,Eiskraut,passt_zu,Zitrone,
KR000141,Eiskraut,passt_zu,Tomate,
KR000141,Eiskraut,passt_zu,Gurke,
KR000141,Eiskraut,passt_zu,Fisch,
KR000141,Eiskraut,passt_zu,Joghurt,
KR000141,Eiskraut,kombiniert_mit,Minze,
KR000141,Eiskraut,kombiniert_mit,Dill,
KR000141,Eiskraut,kombiniert_mit,Schnittlauch,
KR000141,Eiskraut,kombiniert_mit,Olivenöl,
KR000142,Asiasalat Mizuna,laenderkueche,japanisch,0
KR000142,Asiasalat Mizuna,laenderkueche,koreanisch,0
KR000142,Asiasalat Mizuna,laenderkueche,international/modern,1
KR000142,Asiasalat Mizuna,passt_zu,Sesam,
KR000142,Asiasalat Mizuna,passt_zu,Sojasauce,
KR000142,Asiasalat Mizuna,passt_zu,Pilz,
KR000142,Asiasalat Mizuna,passt_zu,Nudeln,
KR000142,Asiasalat Mizuna,passt_zu,Rettich,
KR000142,Asiasalat Mizuna,kombiniert_mit,Ingwer,
KR000142,Asiasalat Mizuna,kombiniert_mit,Frühlingszwiebel,
KR000142,Asiasalat Mizuna,kombiniert_mit,Chili,
